CustomerID,Gender,SeniorCitizen,Age,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,Churn
CUST-11431,Female,0,46,No,No,31,No,No Phone Service,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Mailed Check,99.47,2903.9,1,No
CUST-15941,Female,0,54,Yes,No,10,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,No,Bank Transfer,68.69,658.7,5,Yes
CUST-14393,Female,0,52,No,Yes,72,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,29.92,2029.34,1,No
CUST-14477,Male,0,50,No,No,72,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,96.0,6860.08,4,No
CUST-12856,Female,1,78,Yes,Yes,45,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,20.42,900.61,1,No
CUST-11861,Female,1,72,No,No,36,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,62.71,2255.04,5,Yes
CUST-12659,Male,1,67,Yes,Yes,11,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.91,593.87,4,Yes
CUST-13384,Male,0,59,No,No,61,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,27.02,1588.87,5,No
CUST-16476,Female,0,50,Yes,No,11,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer,66.68,726.98,3,No
CUST-16827,Female,0,25,Yes,Yes,14,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,70.06,964.7,2,Yes
CUST-13331,Male,0,53,No,No,14,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,23.77,329.53,3,No
CUST-15771,Female,0,18,Yes,No,18,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,One Year,Yes,Electronic Check,78.47,1361.38,4,Yes
CUST-15300,Female,1,83,No,No,47,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer,36.04,1676.29,1,Yes
CUST-14917,Female,0,38,Yes,No,37,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,21.63,775.1,3,No
CUST-12096,Male,0,46,Yes,No,41,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,102.55,4060.36,4,Yes
CUST-12003,Female,0,48,No,Yes,29,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer,26.07,734.29,3,No
CUST-10546,Male,0,38,No,No,64,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,One Year,No,Bank Transfer,93.61,5682.14,2,No
CUST-11449,Male,0,19,Yes,Yes,72,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,25.88,1766.72,7,No
CUST-14878,Male,0,57,Yes,Yes,9,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.63,653.39,2,No
CUST-12610,Female,0,64,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Electronic Check,74.9,1329.99,3,Yes
CUST-11900,Female,0,28,Yes,Yes,72,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,80.5,5542.65,4,No
CUST-15557,Male,0,29,No,No,12,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Electronic Check,70.8,,5,Yes
CUST-12757,Female,0,19,No,No,27,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Transfer,87.5,2276.48,0,No
CUST-11885,Male,0,25,Yes,No,5,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,70.78,340.24,1,Yes
CUST-16822,Male,0,33,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Bank Transfer,74.75,5346.76,1,Yes
CUST-12097,Male,0,50,Yes,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,43.22,483.06,3,No
CUST-16134,Male,0,42,Yes,Yes,16,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,86.33,1321.19,3,Yes
CUST-16334,Female,0,54,No,No,13,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,69.45,892.94,3,Yes
CUST-10836,Female,1,68,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,66.99,748.76,0,No
CUST-13471,Male,1,71,Yes,Yes,14,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,89.6,1225.7,0,Yes
CUST-17037,Female,0,34,Yes,Yes,51,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Two Year,No,Bank Transfer,75.27,3791.79,4,No
CUST-12171,Male,0,52,Yes,Yes,65,No,No Phone Service,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,74.15,4618.07,1,No
CUST-16061,Male,0,56,Yes,No,72,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,31.93,2271.36,2,No
CUST-16006,Female,0,47,No,No,10,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Transfer,63.36,589.91,3,Yes
CUST-10398,Male,0,26,No,No,20,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer,61.49,1213.59,5,No
CUST-12010,Male,0,37,Yes,No,35,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,70.66,2403.17,2,Yes
CUST-16779,Female,0,38,Yes,No,27,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,66.97,1790.92,4,No
CUST-11283,Female,0,21,No,Yes,63,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,18.57,1110.07,3,Yes
CUST-14961,Male,0,36,Yes,No,46,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Electronic Check,95.11,4259.18,5,No
CUST-15152,Male,0,60,Yes,No,18,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,60.46,1057.15,4,Yes
CUST-14256,Male,0,45,No,No,30,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer,71.62,2094.85,2,Yes
CUST-11836,Male,0,36,No,No,32,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,18.92,593.16,2,No
CUST-11019,Male,0,22,No,Yes,23,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-Month,No,Electronic Check,56.05,1215.22,3,No
CUST-11326,Male,0,21,No,Yes,46,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,23.0,1002.34,1,No
CUST-16387,Male,1,65,Yes,No,14,Yes,No,DSL,Yes,No,Yes,No,No,No,Two Year,Yes,Credit Card,56.48,785.68,0,No
CUST-10475,Male,0,50,Yes,No,50,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,76.38,3607.82,3,No
CUST-12810,Male,0,45,Yes,No,62,Yes,Yes,DSL,Yes,No,No,No,No,No,One Year,No,Bank Transfer,54.92,3370.3,1,No
CUST-15291,Male,0,30,Yes,Yes,1,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,67.45,63.01,3,No
CUST-11651,Male,0,44,Yes,No,41,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One Year,Yes,Mailed Check,55.16,2201.6,2,No
CUST-16547,Female,0,59,No,Yes,31,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Electronic Check,94.83,2774.55,4,No
CUST-16028,Female,0,46,Yes,Yes,34,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Two Year,No,Electronic Check,71.72,2381.92,1,No
CUST-12528,Female,0,18,Yes,No,6,No,No Phone Service,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,59.99,335.61,3,No
CUST-11206,Female,0,25,Yes,No,52,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Electronic Check,65.21,3306.73,1,No
CUST-14578,Male,0,49,Yes,No,54,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.03,1018.17,2,No
CUST-15422,Female,0,42,No,No,65,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,No,Electronic Check,86.09,5319.28,3,Yes
CUST-14438,Male,0,63,Yes,No,34,Yes,No,DSL,No,No,No,Yes,No,Yes,Two Year,Yes,Mailed Check,58.82,1894.64,2,No
CUST-10867,Female,1,77,Yes,No,9,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,No,Electronic Check,76.06,648.18,3,Yes
CUST-12974,Female,0,26,Yes,No,24,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,No,Credit Card,90.3,,2,No
CUST-10541,Female,0,41,Yes,No,64,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer,18.0,1137.54,2,No
CUST-11132,Male,1,81,No,Yes,62,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card,95.55,5738.49,1,No
CUST-16839,Female,0,39,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Transfer,71.83,,3,No
CUST-13390,Male,0,58,No,No,8,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Two Year,Yes,Electronic Check,80.52,614.04,2,Yes
CUST-15340,Male,0,26,No,No,41,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,18.0,702.99,1,No
CUST-12962,Male,0,31,No,No,22,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,83.47,1795.84,2,No
CUST-14155,Male,0,62,Yes,Yes,31,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Transfer,66.95,2046.52,2,No
CUST-13259,Male,0,44,Yes,No,17,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer,76.37,1268.43,5,Yes
CUST-14574,Female,0,51,Yes,No,72,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-Month,No,Electronic Check,62.12,4448.5,0,No
CUST-16969,Female,0,19,No,No,48,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,18.04,863.94,3,No
CUST-12583,Male,0,33,No,Yes,2,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One Year,Yes,Electronic Check,65.1,130.92,0,No
CUST-12813,Male,0,48,Yes,Yes,34,No,No Phone Service,DSL,No,No,No,No,No,No,One Year,No,Bank Transfer,42.5,1421.51,1,Yes
CUST-15469,Male,0,58,No,No,18,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,91.76,1600.55,4,Yes
CUST-16112,Male,0,29,Yes,No,16,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One Year,No,Credit Card,53.94,831.41,1,Yes
CUST-13586,Male,0,48,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One Year,No,Electronic Check,55.08,321.84,1,No
CUST-14608,Male,0,38,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Transfer,73.04,78.26,2,No
CUST-16003,Male,0,57,No,No,18,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,No,Electronic Check,72.32,1284.86,1,No
CUST-12630,Male,0,60,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,59.45,4239.37,1,No
CUST-15650,Female,0,47,Yes,No,72,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Two Year,No,Bank Transfer,75.42,,1,No
CUST-14487,Male,0,21,Yes,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-Month,No,Credit Card,66.74,2704.56,1,No
CUST-11080,Male,0,57,No,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,18.0,1290.93,1,No
CUST-14283,Male,0,59,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,No,Credit Card,52.43,1401.65,4,No
CUST-12085,Male,0,18,Yes,Yes,14,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Two Year,No,Credit Card,74.25,1006.27,3,No
CUST-12452,Female,0,42,Yes,No,27,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,93.13,2408.18,3,No
CUST-12023,Male,0,31,Yes,No,36,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Two Year,Yes,Bank Transfer,82.6,2933.02,4,No
CUST-15573,Female,0,22,No,No,17,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-Month,No,Bank Transfer,61.08,1010.99,4,No
CUST-10226,Male,0,50,Yes,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Electronic Check,18.0,1231.31,1,No
CUST-11013,Female,0,22,No,Yes,62,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,One Year,No,Mailed Check,80.11,4893.4,0,No
CUST-11929,Male,0,36,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,53.69,522.36,4,No
CUST-14965,Male,0,28,No,No,56,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,65.29,3628.99,0,No
CUST-11404,Male,0,29,Yes,No,47,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,One Year,No,Mailed Check,79.43,3691.55,2,No
CUST-12179,Female,0,29,No,No,72,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One Year,Yes,Mailed Check,87.81,6265.87,4,No
CUST-10697,Female,0,32,Yes,Yes,13,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Bank Transfer,69.94,903.48,2,Yes
CUST-11124,Male,1,72,No,No,36,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,97.16,3284.71,5,Yes
CUST-13895,Female,0,38,No,No,72,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Two Year,Yes,Electronic Check,87.56,6131.23,4,No
CUST-11778,Male,0,22,Yes,No,22,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,92.76,1948.13,3,No
CUST-16393,Male,0,21,Yes,No,12,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Transfer,73.73,887.15,2,Yes
CUST-12634,Female,0,26,Yes,No,3,No,No Phone Service,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One Year,No,Electronic Check,82.07,240.81,6,Yes
CUST-13489,Male,0,60,Yes,No,23,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,27.24,621.41,0,No
CUST-11037,Male,0,43,No,No,41,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,18.0,718.75,3,Yes
CUST-12256,Female,0,18,Yes,No,35,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,19.56,674.62,2,No
CUST-14714,Female,0,28,Yes,No,38,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,18.0,680.41,1,No
CUST-16977,Male,0,23,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Transfer,70.54,4801.29,5,No
CUST-10313,Male,0,45,Yes,No,9,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Two Year,No,Mailed Check,86.48,769.74,2,No
CUST-12649,Female,0,23,Yes,No,44,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,20.1,873.92,0,No
CUST-12281,Male,0,32,No,No,35,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,105.56,3498.71,4,Yes
CUST-15050,Male,0,57,No,Yes,40,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Electronic Check,88.48,3430.03,1,No
CUST-12547,Male,0,19,No,No,22,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Transfer,48.07,1007.0,2,No
CUST-12159,Male,0,22,Yes,Yes,19,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,19.74,367.58,2,No
CUST-13137,Male,1,65,Yes,No,72,Yes,No,DSL,Yes,No,No,Yes,No,No,One Year,No,Electronic Check,53.38,3614.89,1,No
CUST-15863,Female,0,31,No,No,18,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,23.53,410.29,4,No
CUST-13967,Male,0,38,No,No,6,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,72.46,421.43,2,Yes
CUST-11428,Female,0,46,No,No,50,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,72.9,3613.21,3,No
CUST-14998,Male,0,40,Yes,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,45.22,1600.54,1,Yes
CUST-12520,Male,0,50,Yes,Yes,47,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,74.6,3348.02,1,Yes
CUST-14526,Female,0,36,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Transfer,45.95,918.27,1,No
CUST-15514,Male,0,31,Yes,No,26,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer,65.74,1713.25,2,No
CUST-10448,Male,1,78,No,No,12,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,71.51,824.63,0,No
CUST-14441,Male,0,29,No,Yes,42,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Credit Card,63.57,2598.59,2,No
CUST-11284,Female,0,31,No,No,25,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Credit Card,83.33,2000.28,1,No
CUST-13727,Male,0,26,No,No,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two Year,No,Electronic Check,64.71,248.15,0,No
CUST-10361,Male,0,40,Yes,No,41,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,24.77,1003.67,2,No
CUST-15684,Male,0,35,Yes,No,29,No,No Phone Service,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,87.86,2506.72,2,No
CUST-16004,Male,0,62,No,No,28,No,No Phone Service,DSL,Yes,No,Yes,No,No,No,One Year,Yes,Bank Transfer,59.48,1649.65,2,No
CUST-12460,Female,0,42,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,65.72,1859.81,1,No
CUST-10022,Female,0,62,No,No,31,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,59.22,1799.21,4,Yes
CUST-12066,Male,0,26,Yes,No,1,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Two Year,Yes,Bank Transfer,92.31, ,3,Yes
CUST-11653,Male,0,58,No,Yes,47,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,94.59,4433.3,8,Yes
CUST-10702,Male,0,54,No,Yes,12,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,No,Electronic Check,61.9,718.5,3,Yes
CUST-15103,Female,0,36,No,No,46,No,No Phone Service,DSL,No,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,49.2,2248.77,7,Yes
CUST-12743,Female,0,24,No,No,20,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Two Year,No,Mailed Check,82.42,1556.2,2,No
CUST-11376,Female,0,62,No,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,67.9,3914.13,1,No
CUST-10811,Male,0,21,No,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.17,1336.56,2,No
CUST-12468,Female,0,37,Yes,No,7,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,88.96,608.86,7,Yes
CUST-13754,Male,0,32,No,No,16,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,20.6,319.75,1,No
CUST-12325,Female,0,40,Yes,No,14,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.45,1128.36,1,No
CUST-10460,Female,0,39,No,Yes,13,No,No Phone Service,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer,54.6,712.93,3,No
CUST-14183,Male,0,47,Yes,No,16,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,62.49,935.42,2,Yes
CUST-14082,Female,0,38,No,No,17,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,18.39,303.43,3,Yes
CUST-11486,Female,0,37,No,No,33,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,57.3,1870.62,5,No
CUST-13678,Male,0,30,Yes,Yes,17,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,76.62,1258.72,0,No
CUST-10282,Male,0,43,No,Yes,12,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,77.11,893.18,3,No
CUST-14308,Female,0,44,Yes,Yes,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One Year,No,Bank Transfer,69.86,1383.2,1,No
CUST-13537,Female,0,20,Yes,Yes,71,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Electronic Check,18.89,1262.63,1,No
CUST-14947,Female,1,65,Yes,No,13,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two Year,Yes,Electronic Check,63.83,816.34,4,No
CUST-12581,Female,0,60,No,No,58,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,75.68,4259.4,6,Yes
CUST-11368,Male,0,34,No,No,9,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,76.75,662.65,2,Yes
CUST-16359,Male,0,40,Yes,No,47,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.56,2329.78,3,No
CUST-14728,Female,0,57,Yes,Yes,31,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,18.67,541.9,0,No
CUST-10597,Female,0,23,No,No,1,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.47,85.41,3,Yes
CUST-14351,Male,1,82,Yes,No,5,No,No Phone Service,DSL,No,No,Yes,No,No,No,Two Year,Yes,Credit Card,51.01,239.8,0,Yes
CUST-16752,Female,0,41,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Two Year,No,Bank Transfer,55.35,157.07,0,Yes
CUST-17006,Female,0,22,No,Yes,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,19.14,1357.47,1,No
CUST-16645,Male,0,37,Yes,No,20,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.75,410.81,4,No
CUST-14591,Male,0,34,Yes,Yes,14,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,95.09,1256.25,1,No
CUST-13468,Male,0,42,No,Yes,32,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Transfer,76.67,2426.35,5,No
CUST-16730,Female,0,41,Yes,Yes,35,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,62.54,2111.23,8,Yes
CUST-12990,Female,0,47,No,No,22,No,No Phone Service,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,80.23,1720.52,3,Yes
CUST-16273,Male,0,60,No,No,9,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Credit Card,69.67,623.7,3,Yes
CUST-12544,Female,0,41,No,No,42,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,87.89,3648.14,3,Yes
CUST-16576,Male,0,47,No,No,17,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Electronic Check,64.41,1037.62,5,Yes
CUST-16367,Male,0,23,Yes,Yes,59,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,26.64,1491.78,4,No
CUST-14066,Male,0,30,No,Yes,44,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,64.84,2829.03,2,Yes
