CustomerID,Gender,SeniorCitizen,Age,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,Churn,AvgChargePerTenure,IsNewCustomer,HighSupportCalls,TotalAddonServices,ChargeVsTierAvg,IsMonthToMonth
CUST-16217,0,0,29,0,0,51,1,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-to-Month,0,Electronic Check,77.78,3954.77,1.0,Yes,77.54450980392157,0,0,3,-4.2276106478511934,1
CUST-12527,0,0,37,0,0,12,1,No,Fiber Optic,Yes,No,No,No,Yes,No,One Year,0,Credit Card,81.73,970.23,5.0,No,80.8525,0,1,2,-0.2776106478511906,0
CUST-10727,1,0,25,0,0,21,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Bank Transfer,18.51,376.49,1.0,No,17.92809523809524,0,0,0,-4.236611359285259,0
CUST-15555,0,0,52,1,0,50,1,Yes,Fiber Optic,No,Yes,No,No,No,No,One Year,0,Bank Transfer,76.4,3662.51,1.0,No,73.2502,0,0,1,-5.607610647851189,0
CUST-10976,1,0,23,0,0,33,1,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-Month,1,Electronic Check,60.35,1892.42,3.0,No,57.34606060606061,0,0,2,-0.9535326547921983,1
CUST-14053,1,0,36,1,1,42,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,1,Electronic Check,79.66,3301.31,2.0,No,78.60261904761904,0,0,5,18.356467345207797,1
CUST-14901,1,0,23,0,0,53,1,No,DSL,No,Yes,No,No,No,No,Month-to-Month,0,Electronic Check,55.86,2794.24,3.0,No,52.72150943396226,0,0,1,-5.4435326547922,1
CUST-11928,1,0,46,1,0,5,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-Month,0,Mailed Check,75.02,374.07,3.0,Yes,74.814,1,0,4,13.716467345207796,1
CUST-13516,0,1,76,0,0,69,0,No Phone Service,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,1,Credit Card,97.83,6384.47,6.0,Yes,92.52855072463768,0,1,2,15.822389352148804,1
CUST-16785,1,0,35,0,1,37,1,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,1,Mailed Check,75.0,2627.3,4.0,No,71.00810810810812,0,1,3,-7.007610647851195,1
CUST-14600,0,0,27,0,0,24,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Mailed Check,21.3,485.92,1.0,Yes,20.246666666666666,0,0,0,-1.44661135928526,1
CUST-16871,0,1,74,0,1,13,0,No Phone Service,Fiber Optic,No,No,Yes,No,No,No,One Year,1,Electronic Check,87.19,1096.69,0.0,No,84.36076923076924,0,0,1,5.182389352148803,0
CUST-14291,1,0,25,1,0,17,1,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,0,Bank Transfer,79.57,1296.97,2.0,Yes,76.29235294117647,0,0,2,-2.4376106478512014,1
CUST-13755,1,1,84,0,0,46,1,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,1,Credit Card,72.5,3247.1,1.0,No,70.5891304347826,0,0,2,-9.507610647851195,1
CUST-16774,0,0,35,0,0,12,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,0,Bank Transfer,55.13,630.23,3.0,Yes,52.51916666666667,0,0,1,-6.173532654792197,1
CUST-13940,1,0,47,1,1,46,1,No,DSL,No,No,Yes,No,Yes,No,One Year,1,Credit Card,53.22,2374.93,2.0,No,51.628913043478256,0,0,2,-8.0835326547922,0
CUST-11299,1,0,29,0,1,19,1,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,1,Bank Transfer,76.81,1394.41,1.0,Yes,73.39,0,0,2,-5.197610647851192,1
CUST-14914,1,0,39,0,1,13,1,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,0,Bank Transfer,80.76,1017.93,2.0,No,78.30230769230769,0,0,2,-1.2476106478511895,1
CUST-16479,1,0,55,1,0,26,1,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,0,Credit Card,67.7,1739.75,6.0,Yes,66.91346153846153,0,1,1,-14.307610647851192,1
CUST-10660,1,0,48,0,1,23,1,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-Month,1,Bank Transfer,79.11,1753.26,6.0,Yes,76.22869565217391,0,1,3,-2.897610647851195,1
CUST-11790,0,0,51,1,0,23,1,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,1,Bank Transfer,74.66,1696.94,3.0,Yes,73.78,0,0,1,-7.347610647851198,1
CUST-11492,0,0,39,1,0,22,1,No,DSL,No,Yes,Yes,Yes,Yes,No,One Year,1,Bank Transfer,63.55,1396.96,1.0,Yes,63.49818181818182,0,0,4,2.2464673452077975,0
CUST-14742,0,0,51,1,0,29,1,No,DSL,Yes,Yes,No,No,Yes,Yes,Two Year,1,Credit Card,70.53,2028.79,0.0,No,69.95827586206896,0,0,4,9.226467345207801,0
CUST-10493,1,0,50,1,0,44,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Credit Card,24.93,1043.31,1.0,No,23.71159090909091,0,0,0,2.183388640714739,1
CUST-13647,1,1,73,1,0,29,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,0,Electronic Check,83.66,2400.86,2.0,Yes,82.78827586206897,0,0,3,1.652389352148802,1
CUST-15156,1,0,57,1,0,35,1,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-Month,0,Mailed Check,79.1,2732.97,5.0,No,78.08485714285713,0,1,3,-2.9076106478512003,1
CUST-14962,1,0,37,0,0,38,1,No,DSL,No,No,No,No,Yes,No,One Year,0,Electronic Check,51.17,1888.35,2.0,No,49.69342105263158,0,0,1,-10.133532654792198,0
CUST-12315,1,0,18,1,0,37,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,1,Electronic Check,25.09,872.33,0.0,No,23.576486486486488,0,0,0,2.343388640714739,0
CUST-16551,1,0,51,1,0,17,1,No,DSL,No,No,No,No,No,No,Month-to-Month,1,Mailed Check,55.52,913.58,2.0,Yes,53.74,0,0,0,-5.783532654792197,1
CUST-16496,1,1,76,0,1,18,1,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,1,Credit Card,71.27,1207.26,2.0,Yes,67.07,0,0,1,-10.737610647851199,1
CUST-15979,0,0,45,0,1,62,1,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-Month,0,Credit Card,58.7,3590.0,1.0,No,57.903225806451616,0,0,2,-2.603532654792197,1
CUST-11085,0,0,64,1,0,22,1,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-Month,0,Bank Transfer,77.56,1666.88,7.0,No,75.76727272727273,0,1,3,-4.447610647851192,1
CUST-16655,1,0,34,1,0,35,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,21.85,759.93,3.0,No,21.712285714285713,0,0,0,-0.8966113592852594,1
CUST-16477,1,0,47,1,1,19,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,24.24,437.27,3.0,No,23.01421052631579,0,0,0,1.4933886407147376,1
CUST-10694,0,0,64,1,0,68,1,No,Fiber Optic,No,No,No,Yes,No,No,One Year,1,Electronic Check,70.85,4784.07,1.0,No,70.35397058823528,0,0,1,-11.1576106478512,0
CUST-11278,0,0,51,0,0,72,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Electronic Check,21.45,1483.07,0.0,No,20.598194444444445,0,0,0,-1.2966113592852615,0
CUST-13198,1,0,18,0,0,59,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,1,Bank Transfer,76.24,4286.58,0.0,No,72.65389830508474,0,0,5,14.936467345207795,1
CUST-14979,0,0,58,0,0,29,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,0,Electronic Check,83.21,2364.41,0.0,No,81.53137931034482,0,0,5,21.906467345207794,1
CUST-14765,1,0,26,0,0,12,1,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Credit Card,87.51,1019.62,4.0,Yes,84.96833333333333,0,1,3,5.5023893521488105,1
CUST-11621,0,0,35,0,0,29,0,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Mailed Check,24.5,699.87,2.0,No,24.13344827586207,0,0,0,1.7533886407147392,1
CUST-13693,0,0,47,0,1,62,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,29.18,1782.72,4.0,No,28.753548387096775,0,1,0,6.433388640714739,1
CUST-13708,1,0,56,0,0,51,1,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-Month,1,Credit Card,85.05,4304.34,1.0,Yes,84.39882352941177,0,0,2,3.0423893521488026,1
CUST-13944,1,1,75,0,0,29,1,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,One Year,1,Electronic Check,90.35,2601.81,1.0,Yes,89.71758620689656,0,0,4,8.3423893521488,0
CUST-12561,0,0,29,1,1,18,0,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,21.62,375.59,1.0,Yes,20.86611111111111,0,0,0,-1.1266113592852598,1
CUST-15013,0,0,32,1,1,65,1,No,DSL,No,Yes,No,No,No,Yes,Two Year,1,Mailed Check,51.2,3238.38,2.0,No,49.82123076923077,0,0,2,-10.103532654792197,0
CUST-14778,1,0,42,1,1,36,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Bank Transfer,24.62,864.51,4.0,No,24.014166666666668,0,1,0,1.8733886407147402,1
CUST-10067,1,1,70,1,0,28,1,Yes,Fiber Optic,No,No,No,No,No,No,Two Year,0,Credit Card,80.88,2256.33,1.0,Yes,80.58321428571428,0,0,0,-1.1276106478511991,0
CUST-11731,1,0,30,0,0,55,1,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-to-Month,0,Mailed Check,89.56,4653.95,5.0,No,84.61727272727272,0,1,3,7.552389352148808,1
CUST-15606,1,0,18,0,0,21,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,0,Electronic Check,95.56,1947.05,2.0,Yes,92.71666666666667,0,0,3,13.552389352148808,1
CUST-12269,0,0,54,1,0,47,1,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,0,Mailed Check,77.27,3606.66,0.0,No,76.73744680851064,0,0,1,-4.737610647851199,1
CUST-16402,1,0,20,1,0,8,1,Yes,DSL,Yes,No,No,No,No,Yes,Two Year,0,Bank Transfer,60.06,477.99,1.0,No,59.74875,0,0,2,-1.2435326547921974,0
CUST-14700,0,0,27,0,0,38,1,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,0,Bank Transfer,80.56,2892.4,2.0,Yes,76.11578947368422,0,0,1,-1.4476106478511923,0
CUST-14237,0,0,55,0,0,26,1,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,0,Bank Transfer,73.92,1851.46,3.0,Yes,71.21000000000001,0,0,0,-8.087610647851193,1
CUST-15558,0,1,84,0,1,33,0,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,0,Electronic Check,18.0,570.6,1.0,No,17.290909090909093,0,0,0,-4.746611359285261,0
CUST-10820,1,0,36,0,0,12,1,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-Month,0,Bank Transfer,91.52,1075.78,4.0,No,89.64833333333333,0,1,3,9.512389352148801,1
CUST-11226,1,0,49,1,0,25,1,Yes,Fiber Optic,Yes,No,No,No,No,No,Two Year,0,Mailed Check,83.91,1969.25,5.0,Yes,78.77,0,1,1,1.902389352148802,0
CUST-11677,1,0,27,0,1,40,1,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-Month,1,Mailed Check,67.98,2641.12,2.0,No,66.02799999999999,0,0,3,6.676467345207804,1
CUST-15899,1,0,49,0,0,47,1,Yes,DSL,No,No,No,No,Yes,Yes,One Year,1,Bank Transfer,67.91,3003.97,3.0,No,63.91425531914893,0,0,2,6.606467345207797,0
CUST-12867,0,0,34,1,1,72,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,18.0,1301.56,1.0,No,18.077222222222222,0,0,0,-4.746611359285261,1
CUST-13447,0,0,57,1,0,4,1,No,DSL,No,Yes,Yes,No,No,Yes,One Year,0,Bank Transfer,58.97,233.13,2.0,Yes,58.2825,1,0,3,-2.333532654792201,0
CUST-15148,0,0,53,1,0,53,1,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,1,Credit Card,85.16,4377.66,2.0,No,82.59735849056604,0,0,3,3.152389352148802,1
CUST-12367,1,0,45,1,0,55,1,Yes,Fiber Optic,No,No,No,Yes,Yes,No,One Year,1,Bank Transfer,80.97,4294.84,4.0,No,78.08800000000001,0,1,2,-1.0376106478511957,0
CUST-15658,1,0,58,1,0,51,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Electronic Check,24.09,1178.46,3.0,No,23.107058823529414,0,0,0,1.343388640714739,0
CUST-16908,0,0,39,1,0,22,1,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Two Year,0,Electronic Check,85.34,1817.73,1.0,Yes,82.62409090909091,0,0,3,3.332389352148809,0
CUST-12512,1,0,58,0,0,57,0,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Credit Card,18.42,997.11,2.0,No,17.493157894736843,0,0,0,-4.326611359285259,1
CUST-15473,1,0,31,0,0,24,0,No Phone Service,DSL,No,No,No,No,No,No,Month-to-Month,1,Credit Card,43.4,1020.86,0.0,Yes,42.535833333333336,0,0,0,-17.9035326547922,1
CUST-12723,1,0,25,1,1,35,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Electronic Check,30.28,1041.66,1.0,No,29.761714285714287,0,0,0,7.53338864071474,1
CUST-16288,1,0,64,1,0,50,1,Yes,DSL,No,No,No,No,Yes,Yes,Two Year,0,Mailed Check,79.77,3874.8,4.0,No,77.49600000000001,0,1,2,18.466467345207796,0
CUST-16009,0,0,23,1,1,22,1,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,1,Credit Card,71.07,1516.1,2.0,No,68.91363636363636,0,0,3,9.766467345207793,1
CUST-15212,0,1,80,0,0,19,0,No Phone Service,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,1,Credit Card,103.1,1902.67,1.0,Yes,100.14052631578947,0,0,5,21.0923893521488,1
CUST-11143,0,0,19,1,1,60,1,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-Month,1,Mailed Check,63.49,3686.95,5.0,No,61.44916666666666,0,1,3,2.1864673452078023,1
CUST-14173,1,1,73,0,0,19,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-Month,1,Mailed Check,54.47,1022.35,2.0,Yes,53.80789473684211,0,0,3,-6.833532654792201,1
CUST-16049,1,0,34,0,0,72,1,Yes,Fiber Optic,No,No,No,No,No,Yes,Two Year,1,Electronic Check,84.77,6012.21,3.0,No,83.50291666666666,0,0,1,2.7623893521488014,0
CUST-14769,0,1,72,1,0,12,1,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-to-Month,1,Bank Transfer,95.65,1144.21,4.0,Yes,95.35083333333334,0,1,4,13.642389352148811,1
CUST-13789,0,0,49,1,0,41,1,No,DSL,No,No,No,Yes,No,No,Two Year,0,Electronic Check,48.59,1928.9,2.0,Yes,47.046341463414635,0,0,1,-12.713532654792196,0
CUST-12220,1,1,82,1,1,34,1,No,Fiber Optic,No,No,Yes,No,No,Yes,Two Year,0,Credit Card,64.47,2102.59,3.0,No,61.84088235294118,0,0,2,-17.537610647851196,0
CUST-12331,1,0,61,1,1,50,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Credit Card,18.61,889.23,1.0,No,17.7846,0,0,0,-4.136611359285261,0
CUST-14284,0,0,53,0,0,72,0,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Bank Transfer,20.62,1479.07,2.0,No,20.542638888888888,0,0,0,-2.12661135928526,0
CUST-14651,0,0,24,0,0,54,1,No,Fiber Optic,No,No,No,No,No,Yes,One Year,0,Bank Transfer,70.15,3614.49,2.0,No,66.935,0,0,1,-11.857610647851189,0
CUST-14088,1,0,31,0,0,57,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-Month,1,Electronic Check,51.44,2934.95,0.0,Yes,51.49035087719298,0,0,3,-9.863532654792202,1
CUST-11967,0,0,33,0,0,55,0,No Phone Service,DSL,Yes,No,No,Yes,No,No,One Year,1,Mailed Check,51.12,2767.93,4.0,No,50.326,0,1,2,-10.183532654792202,0
CUST-15518,1,0,23,0,0,28,1,Yes,Fiber Optic,No,No,No,Yes,No,Yes,One Year,1,Mailed Check,90.32,2460.67,3.0,Yes,87.88107142857143,0,0,2,8.312389352148799,0
CUST-10423,1,0,55,0,0,44,1,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,1,Bank Transfer,87.94,3642.39,6.0,No,82.78159090909091,0,1,2,5.932389352148803,1
CUST-16110,1,0,39,1,1,72,1,No,DSL,No,Yes,No,No,Yes,No,Two Year,0,Bank Transfer,54.27,3696.04,1.0,No,51.333888888888886,0,0,2,-7.033532654792197,0
CUST-11904,0,0,53,1,1,15,1,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,1,Credit Card,75.98,1139.33,7.0,Yes,75.95533333333333,0,1,2,-6.027610647851191,1
CUST-16741,1,0,34,1,0,3,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Mailed Check,24.28,66.6,3.0,No,22.2,1,0,0,1.5333886407147403,1
CUST-13917,0,0,22,1,1,46,1,No,Fiber Optic,No,No,No,No,No,Yes,One Year,1,Credit Card,72.07,3229.63,2.0,Yes,70.20934782608695,0,0,1,-9.937610647851201,0
CUST-13618,1,0,40,0,0,72,1,Yes,Fiber Optic,No,No,Yes,No,No,Yes,One Year,0,Bank Transfer,79.73,5734.3,1.0,No,79.64305555555556,0,0,2,-2.2776106478511906,0
CUST-10839,0,0,18,1,1,72,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,30.56,2080.19,2.0,No,28.891527777777778,0,0,0,7.813388640714738,1
CUST-14320,0,0,33,0,0,0,1,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-Month,1,Electronic Check,62.9,57.0,2.0,Yes,57.0,1,0,4,1.5964673452077989,1
CUST-10141,1,0,53,1,0,72,1,Yes,DSL,No,Yes,No,No,No,No,Two Year,0,Credit Card,53.92,3844.24,2.0,No,53.392222222222216,0,0,1,-7.383532654792198,0
CUST-15827,1,1,76,0,1,60,1,No,DSL,No,No,Yes,No,No,No,Month-to-Month,0,Credit Card,44.71,2595.96,3.0,No,43.266,0,0,1,-16.5935326547922,1
CUST-11377,0,0,32,0,0,8,1,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,1,Mailed Check,82.45,642.76,5.0,Yes,80.345,0,1,2,0.44238935214880826,1
CUST-13674,0,0,24,1,0,41,1,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,0,Mailed Check,78.82,3060.39,3.0,No,74.64365853658536,0,0,1,-3.1876106478512014,1
CUST-15483,1,0,24,1,1,72,1,Yes,DSL,Yes,Yes,No,No,Yes,No,One Year,1,Bank Transfer,59.69,4087.61,0.0,No,56.77236111111111,0,0,3,-1.613532654792202,0
CUST-16917,0,1,77,0,0,23,1,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,0,Bank Transfer,77.05,1772.1499999999999,1.0,No,77.05,0,0,1,-4.957610647851197,1
CUST-13808,0,0,33,0,0,17,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Bank Transfer,27.03,439.06,3.0,No,25.827058823529413,0,0,0,4.28338864071474,1
CUST-11138,1,0,19,1,0,72,1,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,1,Credit Card,73.18,5025.42,3.0,No,69.7975,0,0,1,-8.827610647851188,1
CUST-12257,0,0,38,0,0,2,1,No,Fiber Optic,Yes,No,No,Yes,No,Yes,One Year,1,Bank Transfer,81.16,146.71,3.0,Yes,73.355,1,0,3,-0.847610647851198,0
CUST-11787,0,0,25,0,0,38,0,No Phone Service,Fiber Optic,No,Yes,Yes,Yes,Yes,No,One Year,1,Mailed Check,96.47,3638.67,1.0,Yes,95.75447368421052,0,0,4,14.462389352148804,0
CUST-13938,1,0,52,1,1,11,1,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Two Year,0,Bank Transfer,90.35,948.55,3.0,Yes,86.23181818181818,0,0,3,8.3423893521488,0
CUST-14564,1,0,24,0,0,30,1,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One Year,1,Mailed Check,101.15,2986.27,7.0,No,99.54233333333333,0,1,4,19.14238935214881,0
CUST-10459,0,0,45,0,0,49,0,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Credit Card,22.05,1047.9,6.0,No,21.385714285714286,0,1,0,-0.6966113592852601,1
CUST-16574,1,1,82,1,0,72,0,No Phone Service,DSL,No,No,Yes,No,Yes,No,Month-to-Month,1,Mailed Check,53.53,3801.76,2.0,No,52.80222222222223,0,0,2,-7.773532654792199,1
CUST-10948,0,1,75,0,1,38,1,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,0,Credit Card,90.73,3348.91,7.0,Yes,88.12921052631579,0,1,3,8.72238935214881,1
CUST-13700,0,0,61,0,1,16,1,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,0,Bank Transfer,74.34,1124.18,1.0,No,70.26125,0,0,2,-7.667610647851191,1
CUST-11336,1,0,31,0,0,48,1,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-Month,1,Mailed Check,81.86,3778.23,4.0,Yes,78.713125,0,1,3,-0.14761064785119515,1
CUST-15617,0,1,66,1,0,53,1,No,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-Month,0,Electronic Check,73.85,3855.58,3.0,No,72.74679245283019,0,0,2,-8.1576106478512,1
CUST-11602,0,0,22,0,1,61,1,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-Month,0,Bank Transfer,66.74,3966.65,6.0,No,65.02704918032786,0,1,3,5.436467345207795,1
CUST-12238,1,1,84,1,0,18,1,Yes,Fiber Optic,Yes,No,No,No,No,Yes,One Year,0,Credit Card,82.53,1477.83,0.0,No,82.10166666666666,0,0,2,0.5223893521488066,0
CUST-10639,0,0,36,0,1,12,1,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-Month,0,Electronic Check,62.55,744.51,6.0,No,62.0425,0,1,4,1.2464673452077975,1
CUST-16813,1,1,80,1,0,68,1,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,0,Electronic Check,74.12,4867.09,6.0,No,71.57485294117647,0,1,2,-7.88761064785119,1
CUST-13830,1,0,19,1,0,1,1,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,1,Credit Card,72.79,70.55,3.0,Yes,70.55,1,0,1,-9.217610647851188,1
CUST-14863,0,0,25,1,0,72,1,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,1,Mailed Check,74.81,5268.73,2.0,Yes,73.17680555555555,0,0,1,-7.197610647851192,1
CUST-16304,0,0,22,0,0,23,1,No,Fiber Optic,No,Yes,Yes,No,No,No,One Year,0,Electronic Check,65.77,1499.22,3.0,Yes,65.18347826086956,0,0,2,-16.2376106478512,0
CUST-11070,0,0,63,0,1,26,1,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,0,Electronic Check,68.41,1774.14,3.0,Yes,68.23615384615385,0,0,1,-13.597610647851198,1
CUST-10155,0,0,21,0,0,42,1,No,Fiber Optic,No,No,No,Yes,No,No,One Year,1,Credit Card,71.03,2812.15,3.0,No,66.95595238095238,0,0,1,-10.977610647851193,0
CUST-12295,1,0,18,0,0,54,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,1,Credit Card,29.62,1529.46,1.0,No,28.323333333333334,0,0,0,6.87338864071474,0
CUST-14486,0,0,47,0,0,23,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Bank Transfer,24.7,559.66,3.0,No,24.33304347826087,0,0,0,1.9533886407147385,1
CUST-11089,1,0,48,1,0,72,1,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-Month,0,Credit Card,51.56,3669.54,1.0,Yes,50.965833333333336,0,0,3,-9.743532654792197,1
CUST-12940,0,0,52,0,0,38,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Bank Transfer,28.9,1070.0,2.0,Yes,28.157894736842106,0,0,0,6.153388640714738,1
CUST-15965,1,0,23,0,1,41,1,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,0,Electronic Check,87.0,3381.27,3.0,Yes,82.47,0,0,3,4.992389352148805,1
CUST-10930,1,0,34,0,0,47,1,No,DSL,No,Yes,No,No,No,No,Month-to-Month,1,Mailed Check,52.18,2321.96,1.0,Yes,49.40340425531915,0,0,1,-9.1235326547922,1
CUST-12909,0,0,24,0,0,30,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,1,Mailed Check,18.31,510.82,1.0,No,17.027333333333335,0,0,0,-4.436611359285262,0
CUST-16153,1,1,73,1,0,30,1,No,Fiber Optic,Yes,No,Yes,No,No,No,Two Year,1,Mailed Check,74.58,2138.41,3.0,No,71.28033333333333,0,0,2,-7.427610647851196,0
CUST-16471,0,0,21,1,0,49,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One Year,1,Bank Transfer,61.53,2908.68,0.0,No,59.36081632653061,0,0,4,0.22646734520780143,0
CUST-13247,0,0,20,1,1,9,1,No,DSL,Yes,Yes,No,No,Yes,No,One Year,0,Electronic Check,71.74,646.77,1.0,No,71.86333333333333,0,0,3,10.436467345207795,0
CUST-16405,0,1,72,0,0,72,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,0,Bank Transfer,93.84,6557.09,7.0,No,91.07069444444444,0,1,3,11.832389352148809,1
